Dist Name,Year,SORGHUM AREA (1000 ha),PIGEONPEA AREA (1000 ha),COTTON AREA (1000 ha),SOYABEAN AREA (1000 ha),SUGARCANE AREA (1000 ha),WHEAT AREA (1000 ha),RICE AREA (1000 ha),CHICKPEA AREA (1000 ha),SORGHUM YIELD (Kg per ha),PIGEONPEA YIELD (Kg per ha),COTTON YIELD (Kg per ha),SOYABEAN YIELD (Kg per ha),SUGARCANE YIELD (Kg per ha),WHEAT YIELD (Kg per ha),RICE YIELD (Kg per ha),CHICKPEA YIELD (Kg per ha),Annual_Rainfall_mm,Normal_Rainfall_mm,Rainfall_Deviation_pct,Drought_Flag,SORGHUM_yield_dev,PIGEONPEA_yield_dev,COTTON_yield_dev,SOYABEAN_yield_dev,SUGARCANE_yield_dev,WHEAT_yield_dev,RICE_yield_dev,CHICKPEA_yield_dev,avg_yield_dev,Crop_Risk_Score,Risk_Category
Dhule,2006,96.4,33,118.2,12.4,23.5,42.2,25.1,41.6,1018.67,466.67,223.35,911.29,6568.09,1793.84,756.97,687.5,940.3,612,53.6,0,-18.55547019,-5.378209878,-3.202841857,-31.97157577,-11.16782868,1.735501365,-18.25546205,-23.44268328,-13.77982129,33.28,LOW
Dhule,2007,92.2,38.5,161.2,21.6,37.1,50.8,25.4,42.6,1688.18,771.43,379.53,1407.41,7046.63,2444.88,1367.72,1093.9,670.2,612,9.5,0,34.920583,56.28265517,64.18195939,5.023526475,-4.6966512,38.63788866,47.61188963,21.74670454,32.96356946,43.48,MEDIUM
Dhule,2008,83.5,26.2,167.6,41.7,18.9,30.7,25.8,31.2,1239.52,541.98,183.29,1081.53,6633.33,1807.82,965.12,842.95,625.3,612,2.2,0,-0.915425459,9.858959524,-20.48697003,-19.27697324,-10.28560437,2.527918689,4.192821623,-6.157520048,-5.067849165,50.94,MEDIUM
Dhule,2009,92.3,27.3,183.8,49.9,14.3,49.9,23.6,44.9,1224.7,545.42,282.32,1168.94,7173.43,2179.96,645.76,1004.45,639.3,612,4.5,0,-2.099149538,10.55496089,22.24011966,-12.75890929,-2.981966316,23.62163706,-30.24908985,11.80036906,2.515996458,49.14,MEDIUM
Dhule,2010,94.5,29.3,189.1,54.2,15.5,53,28.4,49.7,1651.11,779.52,406.82,1857.2,7620,2255.66,1104.93,1011.07,842,612,37.6,0,31.95967533,57.91947233,75.95639418,38.56385349,3.056888799,27.91248051,19.27086409,12.53647572,33.39701306,33.17,LOW
Dhule,2011,81.1,28.2,213.4,43.3,13.5,52.3,27.3,40.6,1699.01,504.96,279.99,1737.88,8431.85,2421.42,1355.31,962.81,550.2,612,-10.1,0,35.78561213,2.368851819,21.23482713,29.66629725,14.03533456,37.30812396,46.2735125,7.170235917,24.23034941,51.73,MEDIUM
Dhule,2012,89.4,26.9,239.7,35.8,16.1,61.5,27.2,56.3,1478.41,413.75,252.94,1886.03,7627.95,2166.83,1314.71,852.58,319,612,-47.9,1,18.16553576,-16.08530063,9.563941782,40.71367369,3.164394673,22.87739961,41.89493783,-5.086718363,14.40098304,86.77,HIGH
Dhule,2013,88.6,21,275.4,40,17.3,68.7,30.2,66.6,1455.98,580.95,380.72,1237.5,7916.18,1794.76,993.38,1112.01,904.1,612,47.7,0,16.37397496,17.74360289,64.69539205,-7.64646833,7.062057323,1.787649,7.240568424,23.7604344,16.37715134,31.63,LOW
Dhule,2014,76.5,24.2,328.5,43,15,57.9,18.3,41.2,1173.86,330.58,196.96,1086.05,7148,1810.02,491.8,757.28,277.2,612,-54.7,1,-6.159914193,-32.91275222,-14.58896623,-18.939922,-3.325849886,2.652619555,-46.85316265,-15.68354085,-16.97643606,93.21,HIGH
Dhule,2015,72,28.6,344.7,48.4,16.2,66.5,21.2,46.4,975,332.17,179.23,818.18,7400,1624.06,943.4,834.91,289.6,612,-52.7,1,-22.04354242,-32.59105392,-22.23868147,-38.91468222,0.08188348,-7.888004586,1.850392023,-7.051522701,-16.09940148,92.37,HIGH
Dhule,2016,75.9,27.01,281.6,46.3,15.46,58.8,31.7,54.3,1364.95,638.02,318.13,1537.8,9021.35,2125.85,1258.68,2163.9,500.9,612,-18.2,0,9.103097567,29.29034645,37.69055974,14.74655998,22.00699654,20.55456257,35.8522891,140.7246695,38.74613518,52.86,MEDIUM
Dhule,2017,87,30.9,297,45.63,17.39,75.66,33.6,96.2,1414.94,676.38,346.42,1573.53,8431.68,2110.73,1315.48,1889.81,499.6,612,-18.4,0,13.09596982,37.05157096,49.89645056,17.41090531,14.0330357,19.69752752,41.97797976,110.2474075,37.92635588,53.03,MEDIUM
Jalgaon,1997,206,24.3,287.8,3.3,16,31.9,1.7,49.5,1784.47,304.53,184.99,1181.82,5273.13,1322.88,941.18,642.42,724.1,634,14.2,0,-0.481232439,-55.4569046,-35.27920422,-31.2487735,-27.12245342,-32.41270398,43.98129518,-34.55804539,-21.5722528,48.64,MEDIUM
Jalgaon,1998,218.6,24.4,371.9,2.4,10.7,43.8,1.8,57.4,1804.21,569.67,223.77,1500,9572.9,1648.4,1055.56,698.61,685.6,634,8.1,0,0.619038342,-16.80225099,-21.78454074,-12.75461103,32.2914572,-15.79411575,61.46052477,-28.84298613,-0.20093554,48.17,MEDIUM
Jalgaon,1999,219.7,25.1,332.6,3,9.7,46.9,1.8,61.1,1522.08,557.77,239,1366.67,9271.13,1882.73,944.44,788.87,627.5,634,-1,0,-15.10636163,-18.53714719,-16.4848057,-20.50439631,28.12162119,-3.830998941,44.4794792,-19.66268272,-2.690661514,51.81,MEDIUM
Jalgaon,2000,170,25.7,411.5,2.9,14.5,22.6,1.7,25.2,1147.65,330.74,116.14,1000,8299.31,1398.23,1235.29,674.6,532,634,-16.1,0,-35.97639145,-51.63575927,-59.23762558,-41.81703241,14.69308277,-28.5659031,88.9263574,-31.28503228,-18.11228799,59.26,MEDIUM
Jalgaon,2001,172.9,28.4,403,3.1,13.5,23.8,1.2,27.1,1467.9,633.8,212.98,1387.1,7462.22,1651.26,583.33,900.37,631.9,634,-0.3,0,-18.12625378,-7.452764171,-25.53924468,-19.31690578,3.126233744,-15.64810578,-10.7043344,-8.322068598,-12.74793043,52.82,MEDIUM
Jalgaon,2002,187.4,24.9,384,3.4,12,27.7,0.9,35.2,2025.61,730.92,207.27,2529.41,7125,1920.58,888.89,1019.89,345.3,634,-45.5,1,12.95946139,6.706321437,-27.52621035,47.07968335,-1.533447807,-1.898664322,35.99048458,3.834256065,9.451485543,86.52,HIGH
Jalgaon,2003,188.9,25.8,383.6,3.6,13,33,0.9,45,1800.95,709.3,228.15,2444.44,3383.85,1863.64,1222.22,853.33,307.3,634,-51.5,1,0.437332023,3.554350362,-20.26038845,42.14081546,-53.22838771,-4.805589901,86.92903679,-13.10648553,5.207585381,89.24,HIGH
Jalgaon,2004,171.8,25.9,396.1,8.5,14.9,38.4,0.4,51.9,1774.16,710.42,264.63,2117.65,6191.95,2023.44,1000,957.61,617.2,634,-2.6,0,-1.055892609,3.71763471,-7.566078912,23.1461981,-14.42626517,3.352589015,52.97000199,-2.500214317,7.2047466,51.14,MEDIUM
Jalgaon,2005,160.1,29.3,393.4,14.6,17,36.2,0.2,47.7,1909.43,696.25,261.08,1815.07,6464.71,1845.3,1500,865.83,868.3,634,37,0,6.483804887,1.651796128,-8.801407828,5.558783176,-10.65728723,-5.741891536,129.3785944,-11.83511624,13.25465947,35.93,LOW
Jalgaon,2006,163.6,31.1,420.5,27.1,18.8,50.8,0.1,59,1809.9,765.27,325.11,1892.99,6587.23,2202.76,1000,962.71,909.6,634,43.5,0,0.936188329,11.71419408,13.47975005,10.08787092,-8.964314741,12.50731144,52.97000199,-1.981495644,11.3436883,33.8,LOW
Jalgaon,2007,150.6,29.9,416,24.8,22.4,52.6,0.1,38,2188.58,775.92,387.62,1834.68,6644.64,2617.87,1400,1115.79,668.3,634,5.4,0,22.04310522,13.26685328,35.23197837,6.698611342,-8.171027517,33.69968722,114.0968759,13.58820131,28.80678564,45.5,MEDIUM
Jalgaon,2008,45.3,13.8,434.6,18.1,11.7,31.6,0,27.7,1527.59,615.94,305.15,1867.4,6536.75,2044.3,0,989.17,518.7,634,-18.2,0,-14.79924451,-10.05656636,6.534069725,8.600456197,-9.661843727,4.417542783,-99.84718282,0.709738883,-14.26287873,59.54,MEDIUM
Jalgaon,2009,166.4,14.8,413.6,19.1,9.6,50.9,0.2,57.3,1866.47,725.68,281.58,2187.43,7035.42,2160.71,450,1144.68,602.2,634,-5,0,4.089294615,5.942383951,-1.667818315,27.20214962,-2.771257763,10.3605566,-31.07944965,16.52659002,3.575306135,52.48,MEDIUM
Jalgaon,2010,171.8,16,509.7,12.9,11.2,66,0,70.6,2098.89,891.25,365.9,2031.01,7830.36,2493.79,0,1164.16,911.5,634,43.8,0,17.04395191,30.08076744,27.67385328,18.11026172,8.213165616,27.36510124,-99.84718282,18.50789193,5.89347629,34.37,LOW
Jalgaon,2011,103.4,16.9,548.6,15.8,11.2,25.9,0.2,36.2,2110.25,785.21,322.4,1997.47,7321.43,2325.48,1500,1302.21,634.8,634,0.1,0,17.67713712,14.62123863,12.53672432,16.16075449,1.180807714,18.77246611,129.3785944,32.54889444,30.35957715,47.24,MEDIUM
Jalgaon,2012,103.2,18.3,558.8,15,11,25.3,0.03,34.4,1729.46,628.96,259.59,1705.33,6900.91,2093.68,0,725,393.9,634,-37.9,1,-3.547387235,-8.158385818,-9.319897992,-0.819837068,-4.629907207,6.938511963,-99.84718282,-26.15887128,-18.19286968,87.23,HIGH
Jalgaon,2013,103.3,18.4,558.8,15,11.7,25.3,0,34.4,2116.17,1108.7,484.47,1766.67,7548.72,2561.27,0,1156.98,917.8,634,44.8,0,18.00710688,61.78271519,68.93383906,2.745540787,4.321484482,30.81011947,-99.84718282,17.77761741,13.06640506,33.1,LOW
Jalgaon,2014,86,15.6,471.1,25,7.9,49.6,0,51.6,1917.44,525.64,293.48,1416,7007.59,1635.08,0,1054.26,306,634,-51.7,1,6.930267347,-23.22136692,2.473143403,-17.63709782,-3.155810689,-16.47413416,-99.84718282,7.330013082,-17.95027107,92.24,HIGH
Jalgaon,2015,82.3,15.5,461.6,31.8,10,42.3,0,49.1,1200.49,496.77,236.27,553.46,7766,1501.18,0,947.05,294.2,634,-53.6,1,-33.03118841,-27.43031257,-17.43479104,-67.77209969,7.323843795,-23.31005504,-99.84718282,-3.574267098,-33.13450661,94.84,HIGH
Jalgaon,2016,89,19.76,504.2,33.9,9.16,52.7,0,64.3,2024.72,1082.12,522.04,1876.11,9231.69,2013.28,0,1387.25,670.1,634,5.7,0,12.90985445,57.90762771,82.00744677,9.106723577,27.57664212,2.833896288,-99.84718282,41.19827404,16.71166027,46.91,MEDIUM
Jalgaon,2017,91.1,19.5,514.3,34.14,9.33,51.01,0,72.3,1828.76,738.46,292.21,1637.42,8500.54,1907.32,0,1275.24,513.9,634,-18.9,0,1.987409552,7.805574994,2.031208833,-4.767095139,17.47366435,-2.575619594,-99.84718282,29.80578805,-6.010781472,58.76,MEDIUM
Ahmednagar,1997,560.8,21.3,4.1,3.8,42.3,90,10.3,35.6,371.08,361.5,312.2,815.79,8701.89,1093.33,1223.3,455.06,566.8,548,3.4,0,-15.37023518,-26.63195117,22.38358841,-27.30998563,11.78905175,-30.71129306,21.26619104,-27.23574765,-8.977547688,50.99,MEDIUM
Ahmednagar,1998,453.5,18.8,12.1,4.6,59.6,124.4,5.6,59.6,503.64,515.96,279.34,1195.65,8778.19,1239.55,1321.43,686.24,644.5,548,17.6,0,14.78059696,4.629921442,9.543471182,6.49555662,12.76912902,-21.45321302,30.98590951,9.648960192,8.425041488,43.62,MEDIUM
Ahmednagar,1999,499.1,19,14.7,7.5,67.5,127,5.7,55.3,383.89,521.05,256.46,1386.67,8953.04,1407.87,1403.51,625.68,564.5,548,3,0,-12.45659487,5.660110045,0.603060892,23.49533201,15.0150859,-10.79584719,39.11588498,-0.013371787,7.577957498,49.05,MEDIUM
Ahmednagar,2000,519.5,19.1,15.7,7.2,67.1,94.7,5.5,61,310.88,492.15,277.07,861.11,7695.83,1434,690.91,496.72,523.5,548,-4.5,0,-29.0627525,-0.1890944,8.656463693,-23.27674398,-1.133838625,-9.141397513,-31.46672364,-20.58890567,-13.27537408,54.42,MEDIUM
Ahmednagar,2001,529.1,16.7,13.5,7.6,52,93.8,7.3,60,330.94,323.35,210.37,1184.21,6915.96,1666.31,561.64,551.67,579.4,548,5.7,0,-24.5000964,-34.35330583,-17.40670791,5.477456785,-11.15130728,5.567565514,-44.2708407,-11.82164771,-16.55736044,51.11,MEDIUM
Ahmednagar,2002,495,14.6,10.8,15.1,49.4,70.4,7.4,64.5,237.17,390.41,130.56,1245.03,6686.23,1257.1,229.73,410.85,296.8,548,-45.8,1,-45.82812544,-20.78072278,-48.59264083,10.89011692,-14.10220047,-20.34201548,-77.14632994,-34.28944145,-31.27391993,91.76,HIGH
Ahmednagar,2003,478.4,9,10.4,17.9,31.2,39.2,7.6,50.9,115.59,333.33,170.19,1033.52,4765.38,1007.65,776.32,402.75,306.4,548,-44.1,1,-73.4815516,-32.33340754,-33.10713123,-7.933160712,-38.77561356,-36.13621645,-23.00691365,-35.58179431,-35.04447363,91.62,HIGH
Ahmednagar,2004,555.1,12.2,15.9,35.5,17,89.3,8,61.7,474.51,393.44,285.53,1459.15,5892.94,1731.24,725,662.88,644.8,548,17.7,0,8.154965243,-20.16746709,11.96222729,29.94567083,-24.29204969,9.678679841,-28.0901293,5.921878371,-0.860778064,44.75,MEDIUM
Ahmednagar,2005,570,11.1,16.6,37.5,56.6,103.1,8,68.6,454.21,342.34,233.73,1034.67,7765.55,1491.76,437.5,686.59,748.5,548,36.6,0,3.537721033,-30.50983204,-8.278736568,-7.83081676,-0.238281783,-5.484259618,-56.5668343,9.704802599,-11.95827968,39.25,LOW
Ahmednagar,2006,528.5,13,20.6,49,93.5,153.9,8.4,95.8,518.64,507.69,301.46,1316.33,6564.49,1612.09,785.71,685.8,843,548,53.8,0,18.19235377,2.956117956,18.1869098,17.23544194,-15.66595678,2.13456661,-22.0768397,9.578758308,3.817668987,30.99,LOW
Ahmednagar,2007,503.5,14.6,40,55.4,133.3,130.9,8.6,87.3,564.33,541.1,349,1525.27,7825.96,2071.05,1190.7,690.72,636.9,548,16.2,0,28.584565,9.718122125,36.76326929,35.83000309,0.53768765,31.19412354,18.03718032,10.36374301,21.37858675,42.49,MEDIUM
Ahmednagar,2008,507.3,2.7,59.3,55.5,77.5,138.2,9.3,90.5,646.36,481.48,267.45,722.52,7180.39,1586.11,978.49,725.97,481.3,548,-12.2,0,47.24232571,-2.348644968,4.897427548,-35.61052511,-7.754690874,0.489614351,-2.982094697,15.98787118,2.490160393,55.24,MEDIUM
Ahmednagar,2009,520.5,12.1,82.7,58,75.6,129.5,7.4,102.3,673.51,512.4,257.19,917.59,8384.92,1667.88,378.38,739.49,453.6,548,-17.2,0,53.41760553,3.909396604,0.888309997,-18.25032102,7.717556448,5.66697179,-62.42263534,18.1449836,1.133983453,57.24,MEDIUM
Ahmednagar,2010,540,17.6,101.7,50.7,126,133.7,7.5,115.2,588.87,642.61,369.62,1791.32,9140,1861.71,937.33,815.71,701.6,548,28,0,34.16619913,30.26319974,44.82057962,59.50705389,17.41659633,17.93953132,-7.058968358,30.30586444,28.42000701,37.3,LOW
Ahmednagar,2011,434.6,12.8,112,58.6,129.5,48.1,7.9,45.3,283.55,500,361.43,2093.86,9173.13,1843.87,987.34,612.14,442.4,548,-19.3,0,-35.2789734,1.399703347,41.62031911,86.43152278,17.84215282,16.8099721,-2.10550743,-2.173675205,15.56818927,56.18,MEDIUM
Ahmednagar,2012,444.8,9.5,96.2,56.8,115.5,38.9,7.5,59.4,150.61,228.42,155.72,494.01,7130.48,1184.83,614.67,364.48,257,548,-53.1,1,-65.51623671,-53.56662686,-38.76131553,-55.94671334,-8.395787289,-24.91786997,-39.01825056,-41.68776269,-40.97632037,95.65,HIGH
Ahmednagar,2013,503.9,11,104.7,65.9,110.8,51.9,7.9,120.7,703.51,836.36,382.33,1130.5,8703.61,1940.27,2405.06,772.99,797.3,548,45.5,0,60.24111914,69.47715688,49.78704005,0.697549254,11.81114523,22.91364408,138.3188202,23.48989974,47.09204683,28.56,LOW
Ahmednagar,2014,443.6,9.1,102.6,58.2,122,57.2,8.6,115.2,630.75,197.8,169.69,616.84,9640.16,1486.01,255.81,739.58,254.4,548,-53.6,1,43.69182413,-59.76395005,-33.30250733,-45.01548932,23.84117622,-5.848327189,-74.56312136,18.15934308,-16.60013148,92.76,HIGH
Ahmednagar,2015,463.9,9.3,73.6,40.9,112.4,41.1,14,135.1,228.28,236.56,95.38,484.11,5878.2,1218.98,1228.57,401.92,281.6,548,-48.6,1,-47.85015997,-51.91913468,-62.33930316,-56.82776127,-24.48138572,-22.75562518,21.78818142,-35.71422059,-35.01242614,93.26,HIGH
Ahmednagar,2016,494.2,21.97,132.4,52,60.97,60,15,160.1,497.77,1003.19,189.52,801.92,6857.9,2120,1746.67,815.74,623.6,548,13.8,0,13.4454628,103.2426509,-25.55389124,-28.54434269,-11.89709085,34.2934466,73.10568006,30.31065093,23.55032082,43.1,MEDIUM
Ahmednagar,2017,550.5,15.7,132.8,59.28,104.4,79.8,16.2,208.01,543.69,993.63,299.01,1465.83,10831.86,2224.31,2302.47,798.06,443.5,548,-19.1,0,23.88998763,101.3077584,17.22956692,30.5401557,39.14862156,40.89794892,128.1573414,27.48981161,51.08264901,51.63,MEDIUM
Pune,1997,477.2,4.3,0.2,1.5,40.4,54.5,64.9,42.1,470.24,744.19,500,800,10089.6,1245.87,1104.78,600.95,812.8,722,12.6,0,-11.83834482,35.14590222,75.15411931,-59.54728358,4.648396074,-28.29777149,-20.62187459,-19.75747504,-3.139291488,46.9,MEDIUM
Pune,1998,391.5,3.9,0.3,0.4,48.5,68,60.8,47.9,544.83,282.05,300,1250,8841.24,1411.76,1212.17,624.22,659,722,-8.7,0,2.116280976,-48.66671906,5.232315194,-36.82103839,-8.298194983,-18.75813809,-12.91291178,-16.65548392,-16.84548626,56.4,MEDIUM
Pune,1999,486.2,3.9,0.4,0.6,46.2,71.8,61.7,51.5,711.23,692.31,600,2000,10037.01,1740.95,1445.7,673.79,611.7,722,-15.3,0,33.24712603,25.73706769,110.1150214,1.056036908,4.102991525,0.172188727,3.850977623,-10.04758964,21.02922753,54.03,MEDIUM
Pune,2000,490.8,4.2,0.7,0.7,48.7,55.5,64,53.6,418.09,476.19,385.71,857.14,9359.96,1027.03,1175,600.75,778.8,722,7.9,0,-21.59479656,-13.45794619,35.19730435,-56.66155547,-2.9186124,-40.88233579,-15.58115042,-19.7841359,-16.96040355,50.36,MEDIUM
Pune,2001,491,4.1,0.2,0.4,48.7,59.5,59.1,56.2,484.52,487.8,350,1250,8544.15,1700.84,1461.93,624.56,759.2,722,5.2,0,-9.166779511,-11.35238395,22.71276622,-36.82103839,-11.37927956,-2.134367999,5.016043889,-16.61016045,-7.466899969,50.15,MEDIUM
Pune,2002,465.6,3.8,0.2,0.4,53.5,64.7,57.7,54.6,347.94,473.68,450,1750,8766.36,1265.84,693.24,507.33,451.6,722,-37.5,1,-34.71876759,-13.91315387,57.67366828,-11.56965486,-9.074766435,-27.14938111,-50.16416485,-32.23742385,-15.14420554,86.7,HIGH
Pune,2003,265.4,3.3,0.1,0.6,39.6,38.8,60.4,32.2,257.72,666.67,500,3333.33,6959.6,1224.23,1402.32,509.32,431,722,-40.3,1,-51.59752265,21.08705771,75.15411931,68.39289133,-27.81245657,-29.54219651,0.736955773,-31.97214829,3.055837514,85.43,HIGH
Pune,2004,431.3,3.8,0.1,1.2,28.2,52.5,67.6,39.2,536.05,973.68,300,3000,8375.53,1655.24,1258.88,650.51,809.6,722,12.1,0,0.473679897,76.76566779,5.232315194,51.55880398,-13.12801725,-4.756631443,-9.559846764,-13.1509138,11.6793822,45.21,MEDIUM
Pune,2005,468.6,3.7,0.1,1.8,53.8,61.3,64.5,49.5,496.59,513.51,500,2111.11,9360.78,1841.76,1144.19,676.77,963.6,722,33.5,0,-6.908670739,-6.689678937,75.15411931,6.667399358,-2.910108279,5.969346135,-17.79283814,-9.650342814,5.479903237,38.19,LOW
Pune,2006,458.6,3.9,0.1,1.9,78.2,72.9,63.9,56.1,512.87,487.18,300,1894.74,8788.49,1812.07,1078.25,698.75,940.9,722,30.3,0,-3.862936619,-11.46482569,5.232315194,-4.259884353,-8.845258873,4.261999607,-22.52632363,-6.720314243,-6.023153576,40.8,MEDIUM
Pune,2007,403.2,3.9,0.1,3,104.2,73.4,62.8,54.9,540.43,461.54,300,1733.33,9748.27,2111.72,1245.22,684.88,794.4,722,10,0,1.293109592,-16.11483566,5.232315194,-12.41153599,1.108503795,21.49360577,-10.54042626,-8.56924492,-2.313563559,47.75,MEDIUM
Pune,2008,430.7,1.9,0.1,2.4,85.6,60.9,61.2,47.4,645,578.95,500,1541.67,9734.58,1844.01,1233.66,753.16,810.6,722,12.3,0,20.85652586,5.178365242,75.15411931,-22.09089632,0.966526456,6.098734134,-11.37025781,0.532772863,9.415736217,45.43,MEDIUM
Pune,2009,436.4,2.1,0,3.3,95.6,59.6,62.6,54.1,745.35,623.81,0,1415.15,9531.49,1540.44,817.57,786.51,863.7,722,19.6,0,39.63044594,13.31406912,-99.65039098,-28.48050641,-1.13969545,-11.35829467,-41.23916862,4.978471355,-15.49313372,45.9,MEDIUM
Pune,2010,457.2,2.87,0.01,2.9,111.5,60,60.9,58.1,741.49,609.76,1000,1982.76,9940,1932.17,1180.95,949.4,991.9,722,37.4,0,38.90830013,10.76599423,249.9586296,0.185369204,3.09691251,11.16844346,-15.15403124,26.69240921,40.70275339,32.32,LOW
Pune,2011,179.1,2.9,0,3.9,129.9,55.3,62,35.4,595.03,527.59,0,2107.69,10129.02,1908.86,1380.65,931.92,685,722,-5.1,0,11.50791812,-4.136163319,-99.65039098,6.494679894,5.057216142,9.82798379,-0.818619456,24.36225,-5.919390726,53.71,MEDIUM
Pune,2012,181.1,3.4,0,4.2,137.7,53,77.6,37.8,499.28,170.59,0,1933.33,10085.98,1770.19,1368.04,713.23,437,722,-39.5,1,-6.405413688,-68.88084198,-99.65039098,-2.310982572,4.610853491,1.853657655,-1.723824978,-4.790067941,-22.16212637,88.31,HIGH
Pune,2013,254.8,4.2,0,6.9,143.9,64.3,82.1,50.6,633.83,571.43,0,3884.06,11788.4,2020.22,1866.02,814.23,976.3,722,35.2,0,18.76679305,3.814555764,-99.65039098,96.20628024,22.26644607,16.23182715,34.02353787,8.673666624,12.54158947,36.67,LOW
Pune,2014,271.8,3,0,7.1,127.8,71.8,82.1,59.9,490.8,233.33,0,1647.89,10824.65,1508.36,1657.73,864.77,459.3,722,-36.4,1,-7.991889446,-57.50246344,-99.65039098,-16.7264924,12.27151101,-13.20308001,19.0714952,15.41086608,-18.5400555,86.73,HIGH
Pune,2015,261.2,1.3,0,16.1,118.4,62,54.6,63.7,449.08,461.54,0,2919.25,10376.18,2090.32,1965.2,855.57,448.9,722,-37.8,1,-15.79705084,-16.11483566,-99.65039098,47.48070554,7.620482704,20.26298213,41.14314799,14.18446649,-0.108811577,84.91,HIGH
Pune,2016,279.6,1.77,0,18,95.9,68.9,53.5,80.5,350.5,872.53,0,2127.78,9458.41,2397.68,2157.01,1074.53,701.5,722,-2.8,0,-34.23983152,58.42134217,-99.65039098,7.509280485,-1.897599319,37.93795784,54.91217821,43.3727766,8.295714185,51.08,MEDIUM
Pune,2017,225.1,2,0,20.23,113.14,72.4,52,90.3,733.01,650,0,2021.65,11729.36,2447.51,2384.62,1137.28,794.5,722,10,0,37.32182438,18.0638258,-99.65039098,2.149421815,21.65414934,40.80347072,71.25110198,51.73762158,17.91637808,45.19,MEDIUM
Satara,1997,219.1,6.9,5,11.8,46.7,32.1,37.1,18.6,890.46,246.38,398,1398.31,10206.42,1464.17,1563.34,500,1199.9,1089,10.2,0,-7.595874538,-34.43413729,44.870906,-20.70021694,8.832296954,-16.70660983,-8.578745198,-25.53512999,-7.480938854,48.32,MEDIUM
Satara,1998,210.9,7.6,4.7,11.4,45.1,35.8,41.5,23.8,1290.66,381.58,293.62,1561.4,9844.35,1762.57,2414.46,668.07,916.1,1089,-15.9,0,33.88678426,1.39941691,6.972096055,-11.45780345,4.971878772,0.257119723,41.1613742,-0.554469909,9.57954957,55.7,MEDIUM
Satara,1999,215.9,7.7,5.4,13.4,43,37.9,44,26.3,1221.4,402.6,396.3,1940.3,10573.02,1852.24,1615.91,699.62,1264.4,1089,16.1,0,26.70765145,6.97058044,44.25366154,10.01469928,12.74101434,5.354765933,-5.506513225,4.134884679,13.08384306,43.58,MEDIUM
Satara,2000,210.2,7.1,5.6,13.6,38.3,32.9,43.9,23,905.33,436.62,321.43,2470.59,9148.83,1568.39,1168.56,508.7,1091.3,1089,0.2,0,-6.054527371,15.98727803,17.06948928,40.0665691,-2.443808951,-10.78181126,-31.64999759,-24.24202746,-0.256104528,51.06,MEDIUM
Satara,2001,215.4,6.5,3.1,14,39.4,35.7,44.6,25.4,908.54,323.08,164.52,1907.14,9461.93,1817.93,1730.94,614.17,1231.2,1089,13.1,0,-5.7217954,-14.10548635,-39.90217453,8.135501102,0.894487325,3.404278128,1.215930067,-8.565760315,-6.830627497,47.18,MEDIUM
Satara,2002,200.1,6.7,3.6,15.6,38,35.3,45.4,22,830.08,388.06,194.44,1974.36,9305.26,1379.6,1568.28,300,559.8,1089,-48.6,1,-13.85455254,3.116883117,-29.03867201,11.94490103,-0.775940262,-21.51432634,-8.290047729,-55.26162501,-14.20917247,90.63,HIGH
Satara,2003,124.5,3.8,0.6,15.1,31.3,23.6,44.2,13.1,997.59,289.47,250,1649.01,6728.75,1444.92,1660.63,572.52,685.1,1089,-37.1,1,3.508666283,-23.0135171,-8.865670661,-6.49288932,-28.24688801,-17.8009523,-2.8930414,-14.7563029,-12.32007443,86.2,HIGH
Satara,2004,214.9,6,0.6,26.4,23.2,38.1,44.1,24.2,1118.66,433.33,166.67,1837.12,8083.19,1792.65,1653.06,834.71,1040.7,1089,-4.4,0,16.05815529,15.11529287,-39.12154183,4.1674234,-13.80574457,1.967136429,-3.335438129,24.21364574,0.657366148,52.63,MEDIUM
Satara,2005,212.3,4.6,4.7,31.3,38.9,39.2,43.6,26.6,750.82,347.83,155.32,1236.42,8878.66,1875,1683.49,687.97,1364.8,1089,25.3,0,-22.07023354,-7.545719587,-43.24255633,-29.87462567,-5.324382266,6.648648254,-1.557085096,2.403316344,-12.57032974,43.46,MEDIUM
Satara,2006,203.4,5.9,4,28.7,53.6,43.1,45,31,754.18,508.47,187.5,1083.62,8368.28,1812.06,2073.33,622.58,1657,1089,52.2,0,-21.72195335,35.03047972,-31.55848175,-38.53389835,-10.76609307,3.070574735,21.22546983,-7.3157612,-6.321207929,32.85,LOW
Satara,2007,147.8,5.2,3.2,27.2,60.8,43.3,49.6,30.2,1248.31,461.54,575,1764.71,8446.71,2170.9,2064.52,668.87,911,1089,-16.3,0,29.49700265,22.59210178,109.136947,0.063902885,-9.929866381,23.47025541,20.71060653,-0.435563929,24.38817324,53.98,MEDIUM
Satara,2008,210.3,2.7,1.4,29.2,50.4,40.2,49.7,28,1018.54,444.44,185.71,2154.11,8392.86,1718.91,2199.2,728.57,1010.3,1089,-7.2,0,5.680234753,18.05989928,-32.20840386,22.13144726,-10.50401922,-2.224905854,28.58141121,8.437794832,4.744182301,53.13,MEDIUM
Satara,2009,181.2,4.2,1.6,32.5,53.8,42,50.6,28,1054.64,1009.52,118.75,2001.54,8944.61,1643.1,1519.76,602.5,1285,1089,18,0,9.42217374,167.8293135,-56.52057395,13.48520883,-4.621218295,-6.534625483,-11.12559453,-10.3003013,12.70429782,42.93,MEDIUM
